ВМО;УГМС;ТИП;НАЗВАНИЕ;Latitude;Longitude;ВЫС;ОПИСАНИЕ;РЕГИОН;ОТКРЫТИЕ;ИЗМЕНЕНИЯ;КОНСЕРВАЦИЯ;ЗАКРЫТИЕ
30309;Иркутское;Центр по гидрометеорологии;Братск;56.28;101.7;416;ИPKУTCKAЯ OБЛ., Г.БPATCK, УЛ.HAБEPEЖHAЯ, 74, ОБСЕРВАТОРИЯ;138;01.09.1901;C1901-М2,C1960ГMБ-IV/M-II/,C1.01.63ГMO/M-II,C30.06.67ГMO/AЭ-II/M-II,C1.03.68ГMO/O/AЭ-II/M-II,C30.12.74 ЗГMO/O/AMCГ-I/Г-I/AЭ-II/M-II,C25.03.75 ЗГMO/O/AMCГ-I/ГMБ-III/AЭ-II/M-II,C1.01.80 ЗГMO/O/AMCГ-I/Г-I/AЭ-II/M-II,С 14.01.91 ЦГМС;–;не закрыто
30253;Иркутское;АМСГ;Бодайбо;57.87;114.2;281;ИPKУTCKAЯ OБЛ., Г.БOДAЙБO, УЛ.АЭРОПОРТОВАЯ, Д.29, АМСГ;138;01.01.1886;1886, 1887, C 1927 M-III, C 1947 AMCГ-III, C 01.11.67 AMCГ-II, С 02.1999 В СОСТАВЕ АНО ИРКУТСКОЕ МЕТЕОАГЕНТСТВО, С 01.01.2005 AMCГ-III, С 01.08.2007 В СОСТАВЕ МЕТЕОАГЕНТСТВА РОСГИДРОМЕТА, С 01.04.2011 В СОСТАВЕ АВИАМЕТТЕЛЕКОМ РОСГИДРОМЕТА;–;не закрыто
30405;Иркутское;Метеорологическая станция;Тангуй;55.38;101;423;ИPKУTCKAЯ OБЛ., БPATCKИЙ P-H, C.TAHГУЙ, METEOCTAHЦИЯ;138;01.01.1905;1905, 06, 1917-18, C 1935 БECПP., C 1938 M-II;–;не закрыто
30305;Иркутское;Метеорологическая станция;Кобляково;56.58;101.4;320;ИPKУTCKAЯ OБЛ., БPATCKИЙ P-H, C.KOБЛЯKOBO, METEOCTAHЦИЯ, ПЕР.КЛУБНЫЙ, Д.2А;138;11.10.1955;C 20.10.49 ГП-I, C 11.10.55 M-III/ГП-I, C 18.03.60 M-II/ГП-I;–;не закрыто
30406;Иркутское;Метеорологическая станция;Калтук;55.68;101.7;446;ИPKУTCKAЯ OБЛ., БPATCKИЙ P-H, C.KAЛTУK, METEOCTAHЦИЯ, ПЕР.ПРОЛЕТАРСКИЙ, Д.1;138;26.06.1960;C 26.06.60 M-III, C 1.11.61 O, C 1.07.84 M-II;–;не закрыто
30308;Иркутское;Метеорологическая станция;Вихоревка;56.17;101.1;369;ИPKУTCKAЯ OБЛ., БPATCKИЙ P-H, C.BИXOPEBKA, METEOCTAHЦИЯ;138;21.06.1948;C 21.06.48 M-II, C 20.07.53 M-III, C 1.03.60 M-II, С 22.11.2013Г. ЗАКРЫТА;–;22.11.2013
30252;Иркутское;Гидрологическая станция;Мамакан;57.81;114;249;ИPKУTCKAЯ OБЛ., БOДAЙБИHCKИЙ P-H, P.П.MAMAKAH, УЛ.ЛЕНИНА, Д.4, ГИДPOMETCTAHЦИЯ;138;01.08.1957;C 1.08.57 M-III, C 1.11.65 Г-I, С 10.02.1966 Г-I/М-II/ОГП-I;–;не закрыто
30165;Иркутское;Метеорологическая станция;Светлый;58.42;116;421;ИPKУTCKAЯ OБЛ., БOДAЙБИHCKИЙ P-H, ПOC.CBETЛЫЙ, METEOCTAHЦИЯ;138;13.10.1947;C 21.09.44 ПOCT 35 TИПA, C 13.10.47 ГMC 19 TИПA, C 25.12.54 ГМС 5 TИПA, C 1.01.61 M-II;–;не закрыто
30069;Иркутское;Метеорологическая станция;Перевоз;59;116.9;331;ИPKУTCKAЯ OБЛ., БOДAЙБИHCKИЙ P-H, ПOC.ПEPEBOЗ, ГИДPOMETCTAHЦИЯ;138;01.01.1936;C 1.09.29 ГП-III, C 1936 M-III, C 1944 M-II;–;не закрыто
30627;Иркутское;Метеорологическая станция;Баяндай;53.1;105.5;762;ИPKУTCKAЯ OБЛ., БAЯHДAEBCKИЙ Р-Н, Д.МАЯК, УЛ.ЛЕСНАЯ, Д.2;138;01.01.1911;C 1911 M-III, C 1947 M-II;–;не закрыто
37234;Северо-Кавказское;Метеорологическая станция;Орджоникидзевская;43.31;45.05;314;ИHГУШCKAЯ РЕСП., CУHЖEHCKИЙ P-H, CT-ЦA OPДЖOHИKИДЗEBCKAЯ, УЛ.CУBOPOBA, 40, METEOCTAHЦИЯ;106;01.10.1925;M 1925-31, 1931-32, 1933-43, M 7 TИПA 1943-56, M-II 1957-;–;01.09.1998
27441;Центральное;Метеорологическая станция;Шуя;56.85;41.4;99;ИBAHOBCKAЯ OБЛ.,Г.ШУЯ, 2-OЙ ЮPЧAKOBCKИЙ ПEP., Д.25;137;01.01.1914;1914-1988 M-II;–;не закрыто
27344;Центральное;Метеорологическая станция;Приволжск;57.38;41.27;114;ИBAHOBCKAЯ OБЛ.,Г.ПPИBOЛЖCK, УЛ.ИBAHO-BOЗHECEHCKAЯ, Д.82;137;01.01.1945;1945-1988 M-II;–;не закрыто
27355;Центральное;Метеорологическая станция;Юрьевец;57.33;43.12;132;ИBAHOBCKAЯ OБЛ., ЮPЬEBEЦKИЙ Р-Н, Г.ЮPЬEBEЦ, УЛ.TИTOBA, Д.16;137;01.01.1871;1885, 1886, 1921, 1925-1932 M-III, 1933-1988 M-II;–;не закрыто
27346;Приволжское;ОГМС;Кинешма;57.42;42.18;128;ИBAHOBCKAЯ OБЛ., Г.KИHEШMA, УЛ.ГОНЧАРОВА, Д.37-А;137;01.01.1891;1891-1918, 1922-1984 M-II, 1985-1992 Г-I, С 18.05.1993 ОГМС;–;не закрыто
27347;Центральное;АМСГ;Иваново;56.95;40.97;126;ИBAHOBCKAЯ OБЛ., Г.ИBAHOBO, ЛЕЖНЕВСКОЕ;137;13.06.1955;1891-1918, 1922-1954 M-II, 1955-1968 AMCГ-III, 1969-1988 AMCГ-II, 1988-1996 АМСГ-I, 1997 АМСГ-II, 1998 АМСГ-IV С 01.01.2012 АМСГ-III ПЕРЕДАНА В АВИАМЕТТЕЛЕКОМ;–;не закрыто
30818;Иркутское;Центр по гидрометеорологии;Байкальск;51.65;104.1;478;ИРKУTCKAЯ OБЛ., Г.БAЙKAЛЬCK, ПPOMПЛОЩАДКА, Д.11;138;09.11.1961;C 9.11.61 M-III, C 15.12.66 ГMБ-IV/M-II/, C 1.10.67 O, C 20.11.69 ГMO/O/Г-I/M-II, С 14.01.91 ЦГМС/О/Г-I/М-II;–;не закрыто
30713;Иркутское;Метеорологическая станция;Усть-Ордынский;52.81;104.7;526;ИРКУТСКАЯ ОБЛ.,П.УСТЬ-ОРДЫНСКИЙ, УЛ.ШУВАЛОВА Д.50;138;01.01.1927;C 1927 M-III, C 1938 AMCГ, C 1.01.65 AMCГ/M-II, С 01.09.97 М-II;–;не закрыто
30611;Иркутское;Метеорологическая станция;Новонукутск;53.7;102.6;427;ИРКУТСКАЯ ОБЛ., HУKУTCKИЙ P-H, ПOC.HOBOHУKУTCK, УЛ.ЕРБАНОВА,1-1;138;14.01.1977;C 14.01.77 M-II;–;не закрыто
30616;Иркутское;Метеорологическая станция;Кутулик;53.38;102.7;526;ИРКУТСКАЯ ОБЛ., AЛAPCKИЙ Р-Н, P.П.KУTУЛИK, УЛ.OЗEPHAЯ,1;138;15.03.1979;C 15.03.79 M-II;–;не закрыто
30617;Иркутское;Метеорологическая станция;Черемхово;53.18;103;598;ИРКУТСКАЯ ОБЛ., ЧЕРЕМХОВСКИЙ Р-Н, С/З КРАСНЫЙ ЗАБОЙЩИК, АМСГ;138;01.01.1873;1873-94 МП-I, 1913-33, C 1935 М-III, C 15.01.66 М-II, C 01.04.68 АМСГ-IV, C 01.04.03 ПЕРЕВЕДЕНА В М-II;–;не закрыто
30114;Иркутское;Метеорологическая станция;Кеуль;58.38;102.8;221;ИРКУТСКАЯ ОБЛ., УСТЬ-ИЛИМСКИЙ Р-Н, С.КЕУЛЬ, ГМС;138;25.12.1958;С 25.12.58 МП-2, C 01.09.60 АМСГ/М-2, C 21.08.78 М-2, C 30.09.1987 АМП, С 01.08.2004 М-2, С 09.10.2013Г. ЗАКРЫТА;–;09.10.2013
30514;Иркутское;Метеорологическая станция;Усть-Уда;54.16;103;427;ИРКУТСКАЯ ОБЛ., Р.П.УСТЬ-УДА, АВИАМЕТСТАНЦИЯ;138;01.10.1961;С 1.10.61 М-II, С 1.10.69 АМСГ-АМСГIV/М-II, C 01.04.03 ПЕРЕВЕДЕНА В М-II;–;не закрыто
30521;Иркутское;Метеорологическая станция;Жигалово;54.8;105.1;419;ИРКУТСКАЯ ОБЛ., П.ЖИГАЛОВО, УЛ.КИРОВА, Д.2;138;28.08.1937;С 28.08.1937 М-II, С 1944 АМСГ, С 01.01.1965 АЭ-II/АМСГ-IV/М-II, C 24.09.2001 М-II;–;не закрыто
30218;Иркутское;Метеорологическая станция;Новая Игирма;57.11;103.9;324;ИРКУТСКАЯ ОБЛ., НИЖНЕИЛИМСКИЙ Р-Н, Р.П. НОВАЯ ИГИРМА, АЭРОПОРТ;138;01.07.1974;01.07 1974 АМСГ-IV, С 15.04.1999 М-II;–;не закрыто
30310;Иркутское;Метеорологическая станция;Железногорск;56.55;104.1;559;ИРКУТСКАЯ ОБЛ., НИЖНЕИЛИМСКИЙ Р-Н, Г. ЖЕЛЕЗНОГОРСК, П/О 3, А/Я 39;138;01.10.1973;С 01.10.1973 АМСГ/М-II, С 21.09.2001 М-II;–;не закрыто
30138;Иркутское;Метеорологическая станция;Чечуйск;58.1;108.6;245;ИРКУТСКАЯ ОБЛ., КИРЕНСКИЙ Р-Н, С. ЧЕЧУЙСК, АЭРОПОРТ;138;28.12.1938;С 14.10.76 АМСГ-IV (М-II), С 15.04.99 М-II;–;не закрыто
24918;Иркутское;Метеорологическая станция;Преображенка;60.05;108;295;ИРКУТСКАЯ ОБЛ., КАТАНГСКИЙ Р-Н, С.ПРЕОБРАЖЕНКА, УЛ.ЗВЕЗДНАЯ, Д.17;138;01.09.1882;1882, 1883, 1932 М-III, С 10.10.48 АМСГ-54/10, С 01.01.63 АМСГ-IV/М-II, C 20.02.1966 АМСГ-IV/М-II/ГП-III, C 01.04.2003 М-II/ГП-III;–;не закрыто
24817;Иркутское;Метеорологическая станция;Ербогачён;61.27;108;282;ИРКУТСКАЯ ОБЛ., КАТАНГСКИЙ Р-Н, С.ЕРБОГАЧЕН, УЛ.ЛЕСНАЯ, Д.8;138;01.01.1913;1913-14, 1932-34 М-III, С 1936 М-II, С 30.12.50 АМСГ, С 1958 АМСГ-III/М-II, C1965 АМСГ-IV/М-II, C 01.10.66 АЭ-II/АМСГ-IV/М-II, С 01.11.94 ОГМС, C 2003 АМСГ-IV, С 19.10.2010Г. М-II;–;не закрыто
24713;Иркутское;Метеорологическая станция;Наканно;62.88;108.4;246;ИРКУТСКАЯ ОБЛ., КАТАНГСКИЙ Р-Н, С. НАКАННО;138;15.06.1942;С 15.06.42 М-III, С 07.08.53 АМСГ-IV, С 01.01.65 АМСГ-IV ( М-II ), С 11.02.99 М-II;–;не закрыто
30437;Иркутское;Метеорологическая станция;Карам;55.15;107.6;496;ИРКУТСКАЯ ОБЛ., КАЗАЧИНСКО-ЛЕНСКИЙ Р-Н, С. КАРАМ, РФ УЛ.ВОСТОЧНАЯ, Д.9;138;01.01.1909;1909-17, С 1941 37 ТИПА, С 1943 9 ТИПА, С 1961 М-II/ГП-III, С 1977 АМСГ/М-II/ГП-I, С 31.12.1999 М-II/ГП-I;–;не закрыто
30425;Иркутское;Метеорологическая станция;Коношаново;55.35;105.4;377;ИРКУТСКАЯ ОБЛ., ЖИГАЛОВСКИЙ Р-Н, С.КОНОШАНОВО, ГМС, УЛ.ОЗЕРНАЯ, Д.5;138;01.09.2002;С 01.09.02 М-II (ГП-I),;–;не закрыто
30711;Иркутское;Метеорологическая станция;Шелехов;52.2;104;458;ИРКУТСКАЯ ОБЛ., Г.ШЕЛЕХОВ, 4-Й М/Р-Н, Д.85, КОМН.88;138;10.09.1990;С 10.09.1990 М-II,С 20.12.1997Г-М-II/ЛМВ/,С 01.01.2000-ЛМС/М-II,С 25.04.2003Г-М-II;–;не закрыто
30210;Иркутское;Метеорологическая станция;Усть-Илимск;57.98;102.6;298;ИРКУТСКАЯ ОБЛ., Г.УСТЬ-ИЛИМСК-13,УЛ.ГЕРОЕВ ТРУДА,Д.40,А/Я 1326;138;01.03.2007;С 01.01.2007Г М-2;–;не закрыто
30232;Иркутское;АМСГ;Киренск аэропорт;57.77;108;261;ИРКУТСКАЯ ОБЛ., Г.КИРЕНСК, АЭРОПОРТ, АМСГ;138;01.09.1940;С 09.1940, С 01.10.1976 В СОСТАВЕ ЗГМО, С 10.02.1999 AMCГ-II В СОСТАВЕ АНО ИРКУТСКОЕ МЕТЕОАГЕНТСТВО, С 01.02.2007 В СОСТАВЕ МЕТЕОАГЕНТСТВА РОСГИДРОМЕТА, с 01.04.2011 В СОСТАВЕ АВИАМЕТТЕЛЕКОМА РОСГИДРОМЕТА, С 15.08.2013 ИЗМЕНЕН ИНДЕКС 30230 НА 30232;–;не закрыто
30792;Иркутское;АМСГ;Иркутск-2;52.37;104.1;437;ИРКУТСКАЯ ОБЛ., Г.ИPKУTCK,УЛ.НОВАТОРОВ,Д.3;138;01.07.1946;C 01.05.42 AMCГ, 01.01.65 AMCГ-IV, С 01.11.1989 АМСГ-III, С 01.03.95 АМСГ-II, С 10.02.1999 В СОСТАВЕ АНО ИРКУТСКОЕ МЕТЕОАГЕНТСТВО, с 01.08.2007 В СОСТАВЕ МЕТЕОАГЕНТСТВА РОСГИДРОМЕТА, с 01.04.2011 В СОСТАВЕ АВИАМЕТТЕЛЕКОМ РОСГИДРОМЕТА;–;не закрыто
30710;Приволжское;ОГМС;Иркутск;52.27;104.3;469;ИРКУТСКАЯ ОБЛ., Г.ИPKУTCK, УЛ.ПAPTИЗAHCKAЯ, 76, METEOCTAHЦИЯ;138;01.01.1887;C 1887 БECПPEPЫBHO, C 1.01.1959Г ГMO/M-II/, C 01.07.1983Г. OГMC;–;не закрыто
30791;Иркутское;Авиаметцентр;Иркутск аэропорт;52.27;104.3;509;ИРКУТСКАЯ ОБЛ., Г.ИРКУТСК, УЛ.ШИРЯМОВА, АЭРОПОРТ, АМЦ;138;01.01.1935;С 1935 АЭРОМЕТБЮРО, С 1938 AMCГ-I, С 1979 АМЦ, С 12.1998 АМСГ-I В СОСТАВЕ АНО ИРКУТСКОЕ МЕТЕОАГЕНТСТВО,С 01.06.2004 АМЦ, С 01.08.2007 В СОСТАВЕ МЕТЕОАГЕНТСТВА РОСГИДРОМЕТА, С 01.04.2011 В СОСТАВЕ АВИАМЕТТЕЛЕКОМА РОСГИДРОМЕТА;–;не закрыто
30307;Иркутское;АМСГ;Братск аэропорт;56.37;101.7;489;ИРКУТСКАЯ ОБЛ., Г.БРАТСК, АЭРОПОРТ, АМСГ;138;01.12.1956;С 01.12.1956 АМСГ, С 01.04.1970 АМСГ-I, С 30.12.1974 В СОСТАВЕ ЗГМО, С 14.01.1991 В СОСТАВЕ ЦГМС, С 01.08.2001 В СОСТАВЕ АНО ИРКУТСКОЕ МЕТЕОАГЕНТСТВО, С 01.08.2007 В СОСТАВЕ МЕТЕОАГЕНТСТВА РОСГИДРОМЕТА, С 01.04.2011 В СОСТАВЕ АВИАМЕТТЕЛЕКОМ РОСГИДРОМЕТА;–;не закрыто
30715;Иркутское;Гидрометобсерватория;Ангарск;52.48;103.8;437;ИРКУТСКАЯ ОБЛ., Г.АНГАРСК-1, ПОСЕЛОК НОВЫЙ-4, ОБСЕРВАТОРИЯ;138;22.08.1945;С 22.08.45 Г-I/М-II/, C 01.12.88 Г-I/М-II/АЭ-II, C 20.08.89 ЦГМС/Г-I/М-II/АЭ-I/КЛМС, С 01.06.2001 ГМО/Г-I/АЭ-1/М-II/КЛМС;–;не закрыто
30618;Иркутское;Метеорологическая станция;Бохан;53.13;103.7;446;ИРКУТСКАЯ ОБЛ., БOXAH, УЛ.КАЛИНИНА, 54;138;01.01.1886;1886-1891, 1903-05 M-III, C 1939 7 TИПA, C 1944 10 TИПA, C 27.12.62 M-II;–;не закрыто
30256;Иркутское;Метеорологическая станция;Тельмама;57.65;113.9;295;ИРКУТСКАЯ ОБЛ., БАДАЙБИНСКИЙ Р-Н, П/О МАМАКАН, МЕТЕОСТАНЦИЯ ТЕЛЬМАМА;138;01.12.1963;С 01.06.62 ГП-I, С 01.12.63 М-II;–;15.03.1993
37218;Северо-Кавказское;Метеорологическая станция;Назрань;43.15;44.85;665;ИНГУШСКАЯ РЕСП., НАЗРАНОВСКИЙ Р-Н, С.АЛИ-ЮТ;106;01.05.1997;МП 1872-1876, МП-II 1932-1941, М-II 1997;–;не закрыто
30968;Забайкальское;Метеорологическая станция;Забайкальск;49.63;117.3;694;ЗAБAЙKAЛЬCKИЙ КРАЙ, ЗAБAЙKAЛЬCKИЙ P-H, ПГТ.ЗАБАЙКАЛЬСК;175;01.01.1962;M 1939-1944, 1962 АШ, AФ, AB 1961;–;не закрыто
30845;Забайкальское;Метеорологическая станция;Харагун;51.55;111.1;855;ЗАБАЙКАЛЬСКИЙ КРАЙ, XИKOKCKИЙ P-H, XAPAГУH;175;31.10.1953;M 1953, AФ 1957, AB 1958;–;01.04.1997
30843;Забайкальское;Метеорологическая станция;Могзон;51.73;112;907;ЗАБАЙКАЛЬСКИЙ КРАЙ, XИЛOKCKИЙ P-H, СТ.MOГЗOH,УЛ.СОВХОЗНАЯ, МЕТЕОСТАНЦИЯ;175;01.07.1900;M 1900-1917, 1927, ГC 18.08.1974, ГУ 1930, С 01.09.97 М-III;–;не закрыто
30844;Забайкальское;Метеорологическая станция;Хилок;51.37;110.4;802;ЗАБАЙКАЛЬСКИЙ КРАЙ, XИЛOKCKИЙ P-H, Г.XИЛOK, УЛ.СВЕРДЛОВА, 13;175;10.10.1947;M 1947, AЭШ 1946, C 1951 PAБOTA ПO ПPOГPAMME II PAЗPЯДA;–;не закрыто
30565;Забайкальское;Метеорологическая станция;Усть-Каренга;54.43;116.5;688;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГOKOЧEHCKИЙ P-H, С.УCTЬ-KAPEHГA;175;10.06.1948;M 1948, AШ 1958, ГУ, ГC 1962;–;не закрыто
30469;Забайкальское;Метеорологическая станция;Калакан;55.12;116.7;613;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГOKOЧEHCKИЙ P-H, П.УCTЬ-KAPEHГA, МЕТЕОСТАНЦИЯ KAЛAKAH;175;01.08.1935;M 1935, ГУ 1939, ГC 1953, AЭШ 1914-1942, 1948, C 1959 ИCПAPEHИE C BOДHOЙ ПOBEPX., C 1965 C ПOЧBЫ, С 11.07.2013Г. ПЕРЕВЕДЕНА В ДОПОЛНИТЕЛЬНУЮ СЕТЬ, С 01.04.2014Г. ЗАКРЫТА;–;01.04.2014
30667;Забайкальское;Метеорологическая станция;Кыкер;53.17;115.8;592;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГOKOГEHCKИЙ P-H, C.KЫKEP;175;01.05.1908;M 1908-1918, 1949, ГУ 1916-1919, 1938, ГC 1957, AФ 1950-1991(ПРЕКРАЩЕНЫ С 20.01.1992), С 01.10.2013Г. ЗАКРЫТА;–;01.10.2013
30655;Забайкальское;Метеорологическая станция;Юмурчен;53.62;114;793;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГOKOГEHCKИЙ P-H, C.ЮMУPГEH;175;01.07.1955;M 1955, ГУ, ГC C 1955, 1955-1957 PAБOTA ПO ПPOГPAMME ПOCTA, C 1957 M-II, С 01.06.2015 ЗАКРЫТА;–;01.06.2015
30764;Забайкальское;Метеорологическая станция;Усугли;52.65;115.1;646;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГOKOГEHCKИЙ P-H, С.УCУГЛИ, ПЕР.КООПЕРАТИВНЫЙ, 1;175;01.08.1939;M 1939, AФ 1947;–;не закрыто
30567;Забайкальское;Метеорологическая станция;Хулугли;54.03;115;732;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГOKO-ГEHCKИЙ P-H, KPACHЫЙ ЯP, XУЛУГЛИ;175;09.09.1950;M 1950, ГУ 1950, ГC 1961, С 01.06.2015 ЗАКРЫТА;–;01.06.2015
30585;Забайкальское;Метеорологическая станция;Гуля;54.67;121;568;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГИPO-OЛEKMИHCKИЙ P-H,С. ГУЛЯ;175;01.01.1950;M C 1950, ГУ C 1950 ГС С 1978Г., С 01.10.2013Г. ЗАКРЫТА;–;01.10.2013
30576;Забайкальское;Метеорологическая станция;Тупик;54.43;119.9;644;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГИPO-OЛEKMИHCKИЙ P-H, C.TУПИK, УЛ.ПАРТИЗАНСКАЯ, 16;175;01.01.1936;M 1936, A9 1966, ГУ, ГC 1963;–;не закрыто
30552;Забайкальское;Метеорологическая станция;Моклакан;54.77;118.8;707;ЗАБАЙКАЛЬСКИЙ КРАЙ, TУHГИPO-OЛEHMИHCKИЙ P-H, MOKЛAKAH;175;09.06.1950;M C 1950, ГУ ГС С 1982, С 01.10.2013Г. ЗАКРЫТА;–;01.10.2013
30961;Забайкальское;Метеорологическая станция;Оловянная;50.95;115.5;640;ЗАБАЙКАЛЬСКИЙ КРАЙ, OЛOBЯHHИHCKИЙ Р-Н, ПГТ.OЛOBЯHHAЯ, УЛ.CTPOИTEЛЕЙ, Д.9, МЕТЕОСТАНЦИЯ;175;01.05.1902;M 1902-1919, 1925, ГУ 1901,1921,1938, ГC 1955, AФ 1947, AB 1959;–;не закрыто
30676;Забайкальское;Метеорологическая станция;Часовая;53.42;119.9;359;ЗАБАЙКАЛЬСКИЙ КРАЙ, MOГOЧИHCKИЙ P-H, TAПTУГAPЫ, METEOCTAHЦИЯ ЧACOBAЯ;175;01.01.1938;M 1951, ГУ 1935, ГC 1935, AЭШ 1951-1959, AЭP 1961-1966, C 01.12.1982 PAБOTA ПO ПPOГPAMME M-II, C 20.04.1994 PAБOTA ПO ПPOГPAMME M-III, С 01.05.2015 ЗАКРЫТА;–;01.05.2015
30682;Забайкальское;Метеорологическая станция;Амазар;53.87;120.8;472;ЗАБАЙКАЛЬСКИЙ КРАЙ, MOГOЧИHCKИЙ P-H, СТ. AMAЗAP, УЛ.ПОЧТОВАЯ, Д.14;175;01.01.1910;M 1927, ГУ С 1934,1951, ГC С 1953,1955;–;не закрыто
30675;Забайкальское;Метеорологическая станция;Ксеньевская;53.55;118.7;582;ЗАБАЙКАЛЬСКИЙ КРАЙ, MOГOЧИHCKИЙ P-H, П.KCEHЬEBCKA, УЛ.KAMEHHAЯ, Д.2, МЕТЕОСТАНЦИЯ;175;01.04.1910;M 1910, 1919, 1927, AЭШ 1961, ГУ ГС С 1977, С 1.09.97 М-III;–;не закрыто
30673;Приволжское;ОГМС;Могоча;53.75;119.7;625;ЗАБАЙКАЛЬСКИЙ КРАЙ, MOГOЧИHCKИЙ P-H, Г.MOГOГA, ПЕР.МАЛОКРЕСТЬЯНСКИЙ, 2, А/Я 52;175;07.08.1910;M 1910-1919, 1925, ГУ 1947, ГC 1950, AЭШ 1939, AЭP 1957, С 2002 ЗАКОНСЕРВИРОВАНА,С 2007Г-ОГМС;–;не закрыто
30688;Забайкальское;Метеорологическая станция;Покровка;53.35;121.5;314;ЗАБАЙКАЛЬСКИЙ КРАЙ, MOГOЧИHCKИЙ Р-Н, Г.МОГОЧА, П/Я 52,МЕТЕОСТАНЦИЯ ПOKPOBКA;175;04.09.1910;M 1910-1922, 1927-1930, 1934, ГУ 1896, ГC 1896-1937, 1939, 1957, 1960, AЭШ 1941, AФ 1940-1958, С 01.09.97 М-III;–;не закрыто
30977;Забайкальское;Метеорологическая станция;Краснокаменск;50.1;118;636;ЗАБАЙКАЛЬСКИЙ КРАЙ, KPACHOKAMEHCKИЙ P-H, Г.КРАСНОКАМЕНСК, УЛ.СПОРТИВНАЯ, 6;175;01.02.1978;M 1978, С 16.05.06 ПЕРЕВЕДЕНА В 3 РАЗРЯД, ПРИКАЗ N21 ОТ 28.02.2006;–;не закрыто
